,total_demand,avg_wind_speed,prcp,snowfall,temp_obs,weekend,holiday,qt_1,qt_2,qt_3,qt_4,foggy,rainy,snowy,windy
2021-09-08,9934.0,10.96,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2021-09-09,9748.0,6.26,0.26666666666666666,0.0,68.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2021-09-10,11667.0,9.62,0.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-11,13044.0,6.71,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-12,11267.0,9.62,0.0,0.0,65.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-13,9148.0,6.04,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-14,9877.0,4.92,0.0,0.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2021-09-15,10168.0,10.07,0.0,0.0,71.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-16,6432.0,7.16,0.26333333333333336,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2021-09-17,10050.0,7.38,0.9033333333333333,0.0,71.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2021-09-18,12586.0,3.8,0.03333333333333333,0.0,70.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2021-09-19,11396.0,6.93,0.0,0.0,70.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2021-09-20,9843.0,6.71,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-21,10250.0,7.61,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-22,6132.0,10.51,0.11,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2021-09-23,8541.0,10.29,1.7566666666666666,0.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2021-09-24,11898.0,5.82,0.043333333333333335,0.0,53.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-25,13814.0,4.7,0.0,0.0,63.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-26,11579.0,8.72,0.0,0.0,60.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-27,9572.0,8.28,0.0,0.0,54.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-28,9602.0,6.93,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-29,10434.0,7.38,0.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-09-30,10638.0,6.49,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2021-10-01,11832.0,4.25,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-02,14521.0,5.59,0.0,0.0,55.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-03,12035.0,6.71,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-04,9126.0,8.05,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-05,9326.0,7.16,0.06666666666666667,0.0,67.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-06,9162.0,6.49,0.013333333333333334,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-07,10706.0,3.8,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-08,11189.0,2.91,0.0,0.0,63.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-09,13057.0,9.62,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-10,10475.0,11.41,0.02,0.0,67.5,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-11,9426.0,9.17,0.0,0.0,64.5,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-12,8845.0,5.37,0.03,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-13,10742.0,3.58,0.016666666666666666,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-14,11465.0,5.59,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-15,12429.0,5.82,0.0,0.0,63.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-16,9758.0,11.41,0.15,0.0,71.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-17,10410.0,9.17,0.2233333333333333,0.0,55.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-18,9269.0,9.17,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-19,10519.0,6.04,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-20,10744.0,6.93,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-21,11495.0,6.49,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-22,12183.0,8.05,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-23,12627.0,6.93,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-24,10824.0,7.16,0.02,0.0,53.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-25,7565.0,10.74,0.5233333333333333,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1
2021-10-26,9316.0,14.76,1.05,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-27,11278.0,13.42,0.0,0.0,53.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-28,11171.0,6.71,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-10-29,3686.0,12.53,0.5399999999999999,0.0,56.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-30,12154.0,7.83,1.0633333333333332,0.0,56.5,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-10-31,10965.0,8.72,0.043333333333333335,0.0,51.5,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-11-01,9378.0,7.38,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-02,6156.0,5.37,0.03333333333333333,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-03,9031.0,6.49,0.09000000000000001,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-11-04,9135.0,4.47,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-05,9660.0,6.04,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-06,11012.0,6.71,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-07,9714.0,8.05,0.0,0.0,40.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-08,9289.0,7.61,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-09,10540.0,2.91,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-10,11291.0,4.47,0.01,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-11,11547.0,7.61,0.0,0.0,50.5,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-12,10107.0,7.61,0.7400000000000001,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-11-13,10258.0,8.05,0.0033333333333333335,0.0,46.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-14,7595.0,8.05,0.06666666666666667,0.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-15,7019.0,11.41,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-16,8479.0,4.92,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-17,9505.0,4.92,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-18,9488.0,11.86,0.02,0.0,51.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-19,7828.0,13.87,0.05000000000000001,0.0,43.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-20,8001.0,5.14,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-21,7071.0,6.49,0.0033333333333333335,0.0,35.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-22,6797.0,10.74,0.07333333333333333,0.0,44.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-23,6056.0,11.63,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-24,5693.0,4.92,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-25,4263.0,4.92,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-26,3819.0,14.54,0.09666666666666668,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-11-27,4677.0,10.29,0.0,0.0,35.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-28,6059.0,6.93,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-29,5746.0,11.18,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-11-30,6843.0,5.37,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-01,7787.0,4.7,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-02,8899.0,10.07,0.01,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-03,8507.0,10.07,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-04,10098.0,3.36,0.0,0.0,36.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-05,7060.0,3.58,0.0,0.0,33.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-06,7176.0,14.54,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-07,6562.0,7.61,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-08,6253.0,6.71,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-09,6609.0,7.16,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-10,8103.0,5.37,0.0033333333333333335,0.0,41.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-11,7880.0,15.21,0.05333333333333334,0.0,56.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-12,6814.0,9.17,0.06,0.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-13,6310.0,5.14,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-14,7373.0,2.68,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-15,7125.0,3.8,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-16,8124.0,9.84,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-17,7789.0,7.61,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-18,6747.0,4.92,0.0,0.0,50.5,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-12-19,4770.0,16.55,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-20,4676.0,6.93,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-21,4271.0,4.03,0.023333333333333334,0.0,32.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-12-22,4251.0,11.41,0.030000000000000002,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-12-23,3660.0,7.83,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-24,3316.0,6.26,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-25,3184.0,9.17,0.023333333333333334,0.0,53.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-26,4506.0,8.05,0.025,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-27,3122.0,6.04,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-28,4992.0,4.47,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2021-12-29,4471.0,4.7,0.06,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-12-30,4725.0,3.36,0.21500000000000002,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2021-12-31,5687.0,5.82,0.025,0.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0
2022-01-01,3452.0,4.7,0.295,0.0,58.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-01-02,5419.0,9.62,0.28500000000000003,0.0,58.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-01-03,497.0,14.54,0.745,6.9,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2022-01-04,1257.0,5.82,0.165,3.7,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-05,2265.0,8.95,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-06,3747.0,7.61,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-07,2235.0,12.3,0.185,1.8666666666666665,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-01-08,3318.0,7.61,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-09,1764.0,10.74,0.19333333333333333,0.0,33.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-01-10,3862.0,14.54,0.39666666666666667,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-11,3337.0,9.84,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-12,4451.0,9.62,0.0,0.0,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-13,5002.0,2.91,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-14,5009.0,14.76,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-15,3500.0,12.97,0.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-16,1613.0,12.75,0.3,0.8666666666666667,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2022-01-17,2583.0,17.22,0.7766666666666667,0.5,34.5,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-01-18,4128.0,9.84,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-19,5173.0,11.41,0.01,0.0,33.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-20,3289.0,10.51,0.30333333333333334,0.0,39.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-01-21,3659.0,13.42,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-22,4149.0,7.38,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-23,3968.0,5.59,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-24,4438.0,7.83,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-25,4976.0,9.62,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-26,4277.0,10.51,0.0,0.0,20.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-27,4601.0,6.26,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-28,3582.0,6.49,0.04,0.06666666666666667,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-01-29,2721.0,19.69,0.12666666666666668,0.6666666666666666,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-01-30,3079.0,6.04,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-01-31,4268.0,7.61,0.0,0.0,24.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-01,5174.0,4.25,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-02,5807.0,4.47,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-02-03,3217.0,5.37,0.3133333333333333,0.0,41.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-02-04,2541.0,13.2,0.88,0.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-02-05,4441.0,14.99,0.5,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-06,4206.0,4.92,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-07,4006.0,5.14,0.023333333333333334,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-02-08,5501.0,6.26,0.04,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-09,6370.0,6.93,0.0,0.0,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-10,6736.0,7.61,0.013333333333333334,0.0,36.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-11,7874.0,8.95,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-12,8660.0,10.51,0.0,0.0,51.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-13,2911.0,10.51,0.05333333333333334,0.0,32.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-02-14,4083.0,10.51,0.043333333333333335,0.0,24.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-02-15,5030.0,6.93,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-16,6183.0,8.5,0.0,0.0,29.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-17,7299.0,14.99,0.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-18,5460.0,18.34,0.01,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-19,5056.0,14.99,0.0,0.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-20,4855.0,9.17,0.0,0.0,22.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-21,7966.0,7.61,0.0,0.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-22,5139.0,11.41,0.035,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-02-23,8068.0,14.32,0.04,0.0,60.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-24,3430.0,10.07,0.175,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2022-02-25,5653.0,12.08,0.44499999999999995,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-02-26,6306.0,9.17,0.023333333333333334,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-27,6565.0,6.49,0.0,0.0,33.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-02-28,5780.0,8.95,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-01,6928.0,7.83,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-02,7888.0,5.14,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-03,7055.0,14.32,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-04,6717.0,8.05,0.0,0.0,29.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-05,9692.0,6.93,0.0,0.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-06,9340.0,13.65,0.0033333333333333335,0.0,63.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-07,6650.0,18.12,0.016666666666666666,0.0,64.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-08,7598.0,11.86,0.02666666666666667,0.0,44.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-09,3891.0,8.5,0.6233333333333334,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-03-10,7577.0,5.82,0.15333333333333335,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-11,9237.0,8.5,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-03-12,2119.0,16.11,0.49,0.45,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2022-03-13,4311.0,10.96,0.45999999999999996,0.7999999999999999,23.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-14,8007.0,8.05,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-15,10420.0,7.16,0.0,0.0,44.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-16,11055.0,4.92,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-17,5603.0,7.61,0.545,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-03-18,11445.0,8.28,0.23666666666666666,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-03-19,14028.0,13.87,0.06,0.0,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-20,9001.0,14.99,0.0,0.0,53.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-21,11029.0,8.28,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-22,12742.0,5.59,0.0,0.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-23,5905.0,9.4,0.16333333333333333,0.0,48.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1
2022-03-24,7731.0,7.83,0.52,0.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-03-25,12668.0,7.83,0.09000000000000001,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2022-03-26,11523.0,11.63,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-27,5835.0,16.55,0.0,0.0,39.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-28,5005.0,15.66,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-29,6645.0,9.84,0.0,0.0,25.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-03-30,8616.0,6.71,0.01,0.0,38.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
2022-03-31,7989.0,17.0,0.0,0.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2022-04-01,9067.0,13.87,0.25666666666666665,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-02,13667.0,8.72,0.0033333333333333335,0.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-03,10300.0,12.3,0.0,0.0,47.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-04,8705.0,7.16,0.0,0.0,36.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-05,5308.0,7.38,0.27999999999999997,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2022-04-06,8055.0,9.62,1.3466666666666667,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2022-04-07,4486.0,9.62,0.545,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2022-04-08,10676.0,8.28,0.26333333333333336,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2022-04-09,11553.0,9.62,0.07666666666666667,0.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-10,8104.0,10.96,0.01,0.0,42.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-11,9464.0,6.71,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-12,11649.0,5.82,0.0,0.0,59.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-13,12449.0,9.62,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-14,10503.0,14.54,0.01,0.0,70.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-15,13327.0,9.84,0.013333333333333334,0.0,44.5,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-16,14234.0,13.42,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2022-04-17,9886.0,13.87,0.006666666666666667,0.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-18,3485.0,11.63,0.30333333333333334,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2022-04-19,8181.0,13.65,0.6266666666666666,0.0,42.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-20,10839.0,7.61,0.01,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2022-04-21,10751.0,10.74,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
